ID,Is_Lead
9AVBPCUN,0.037663035
EZYK55RU,0.051784884
XLUTOAMB,0.108431205
DWU7CKFE,0.2156132
D6DQQIBU,0.52138454
QHQJZFZU,0.5296144
YP9SF5M4,0.0519206
VMYWFYEL,0.86736834
4XPSMAPQ,0.051669188
FKF7TQWV,0.3983187
FFSKJ4PJ,0.1345058
5UTEZSAB,0.024444051
5NKBKDHR,0.20215751
N3UXDVTF,0.8414619
5OY8PVUA,0.062196117
RSDW4ASM,0.044362284
LH8H3PTS,0.99367964
CSSGZP9Q,0.052751612
SKHABGYI,0.051116005
GFNPT3NG,0.059592865
CBKXYPE7,0.22593418
QGXXYFWE,0.36589217
DTLXTDMB,0.3333544
XQU9XWRT,0.03007942
NZMD3FOP,0.05192723
YHJCEHBM,0.38503328
P8Q24VFD,0.06931029
IMF54OGD,0.09692292
QXTFTJZR,0.104197286
RMBIAZPU,0.36299995
9VCZ5LPR,0.054214202
GSYBHMCW,0.047272224
X7C7Z2C3,0.041810274
FPUWSRYS,0.04669968
XPMQAAKG,0.07811506
EQ3C2DDV,0.18577452
WBBAFNBP,0.99696124
FYH9BSDA,0.2007889
JWNYLDQ2,0.052946083
OWYEXKMJ,0.21651196
PGE7SYWG,0.052587908
6S8GNM6C,0.057975195
EVGXQGGW,0.055546783
G3RBZKVF,0.022872387
WPRYJTHH,0.28887677
6PMYO4NW,0.05735845
4DPCCOT4,0.07383646
EVHK3KNC,0.052067075
C25XPJHR,0.021496076
MRAIW8WJ,0.05169099
FRHEUMRV,0.03715307
TDF6TDHD,0.049276195
MG2YF6UW,0.8673722
7GX9RWEC,0.14184543
6LM5QANA,0.8522897
J3DBQUJR,0.082154855
2O4EUQUG,0.25203556
COA38OVH,0.18550338
NUEETDF8,0.052480977
BP3FKBPZ,0.50298613
EEG8PEV4,0.052137464
G7JWN6JV,0.26978227
ESSIGXVU,0.024236806
8W6YED3T,0.06809299
TNCPHB6Z,0.1853385
SD3MES8O,0.052239925
3C3FBK8X,0.08474619
WUMUDSST,0.09056184
4DWPAOIX,0.052180648
5PRTDKXK,0.23176868
HVOBOSSI,0.16203932
4WTK9RBR,0.15345997
FEAFI9GC,0.061533954
EKN8UCSW,0.8377508
LEWKD4PA,0.48677653
B9JENQDR,0.054531112
BGVQQ2QF,0.4966725
SKA2MXXX,0.837098
BRGRQGCV,0.15149318
FZDUYUZS,0.2682968
STHZCZMQ,0.05246098
AGWQXYSK,0.049650066
ZMXBDAFI,0.021899492
7HUWEUJO,0.05313392
RNPTWY6J,0.05175292
D63CE4JE,0.22063194
JWPYWNEU,0.055216983
CLU9WQQT,0.15975994
NR5WGFN3,0.047526788
F8TSYPVA,0.021183765
QP2KV4CW,0.052324843
GYKEBWCJ,0.098005444
F9S9YZME,0.09327022
N24NSEQJ,0.35447627
IDFGBLIU,0.8292396
FBOGFQFB,0.3882631
4VB7NFVX,0.023563368
R4I3U6WD,0.05973266
HNZWV5EM,0.4736856
UNFYHUVP,0.051714793
GJTTIERJ,0.09955248
5MAVNMJX,0.052000865
JZ4ZRZTA,0.0445391
8NG6UC8R,0.051943645
K9OYK83E,0.99704206
RB65FVXC,0.79795265
D2YB7S8P,0.11435471
9PFZ8GSE,0.0523324
KE9JE458,0.056022972
VO5TK8FH,0.051947765
RVXXEWTK,0.20676434
MS2BW42V,0.83534205
IZ2WTEUM,0.07315721
HFSBB5OA,0.29340303
I45PNTSC,0.10895785
AT8BBNEH,0.052253455
LGMCRTXE,0.14779766
FLHARRYM,0.07953927
D7SKYGEU,0.05204812
CDVFVZN7,0.04672561
CEWLRR8Y,0.050589878
LUCZHK3E,0.1447766
CXJPU8PX,0.05205401
EEZE8GXQ,0.23294082
JTGIKBCV,0.05779243
CJHYZVAV,0.5095143
BSZZU2BK,0.317461
KSKVJWTS,0.064900726
N9BANBOO,0.37500274
X4KLM3YU,0.052557405
CYFJBWNG,0.05268815
JOUCPG5U,0.06649791
GQSWAG6M,0.052014455
7DQEOUAG,0.8497379
HA7JKNHG,0.05843708
FF7MPYXR,0.086523324
YMS7QOAS,0.8410186
DJ43FJEN,0.83213085
9G7CGD3C,0.052320044
DYBXGBFU,0.838272
FJU3EAS5,0.13179702
2X4WKSFP,0.10275426
BUHDYYGL,0.05296343
QWWFB53L,0.18056154
4DIOJQQX,0.053496405
IQDNORWY,0.71206355
MKXO7DVG,0.06669849
NIRZ4HID,0.50397927
5CSV6TOA,0.05206634
9SP9SJJE,0.2247857
GQ7VMAJN,0.44898996
VSJHZY3Q,0.110086255
BBHTJLPQ,0.08670181
Q3STKNUB,0.24051884
RX7XF57H,0.051919326
2AYJMXM2,0.052063294
XS3Q7AZR,0.12273639
NTFACGEL,0.28663284
JRXVV5GJ,0.17070849
TPSEHTTQ,0.051901028
VNORJUB2,0.057776183
UPNEWLXW,0.082295746
ZFRVI2UZ,0.23251472
DAD4EMXW,0.065118484
LUVNAEPN,0.052557025
KUKPJIXJ,0.81415844
EFFMCIMW,0.07122854
G8GN4JNV,0.054573163
F6YE3HVL,0.05571485
NXDXBMBF,0.052304953
MHSJQ4JV,0.8427564
ZV5H4FDP,0.12022212
SXHNHYFX,0.16516735
FFHSRPBN,0.058110896
Z2VJAMOW,0.122174524
HNS3R3D5,0.83804035
QADPUPRH,0.07063176
C6WQT4RX,0.061768822
56WAN93C,0.15633392
NRPPMJWP,0.8770607
XJFB5B9W,0.16451138
3BQVCYAE,0.27883297
EINEPRYC,0.057116028
CFEXBQSJ,0.8367623
SKAFGCWQ,0.24634463
GU8ONBGT,0.48835105
M9AFNCEQ,0.05163572
UUFE3JAX,0.85369134
PT59Y8HN,0.3177449
ARAZ5ZVL,0.14414987
PVNZKRS2,0.11992946
JPRR3MJX,0.46282944
EXZFCXZP,0.15728396
SDVPTGTB,0.044265937
EIJIAREQ,0.11580101
3BAYEXZC,0.06342135
MHNGXLNY,0.15659724
DCXCPZVX,0.2571351
GY3GGMD6,0.37700278
ZC6SSPYK,0.28998947
XNOFGM36,0.3114772
BKAUTCVF,0.11845382
QCJLXDJ8,0.05184819
UGYADX5L,0.5549913
GGFGJNYK,0.046022043
CELABZOL,0.84119415
EGEBKGVH,0.8372551
OXWWZMVZ,0.8263117
YLUDZJQB,0.28907123
KPSVKJBB,0.15652838
QUBAWSUU,0.19687115
C2IB9QPQ,0.058482368
GEDNUQUA,0.07936687
XBSA5NGK,0.33784032
HXXI4BN2,0.99040115
JMOTEOOJ,0.052461326
EQQSMGXD,0.40648568
WRPD2HMF,0.8399823
4C7CY3ER,0.3226704
EAYJ4OJF,0.052411117
2MEMZBBY,0.38908604
NX428PF5,0.06674843
XYQ4HMEE,0.43658072
74QHCPOR,0.18315636
6CZVKQTC,0.047315262
LKI8SIWO,0.8554575
E7SJU7FV,0.8341226
JRTVTWUY,0.045423977
EXQSXAHB,0.16020535
DAVGFGE3,0.07746692
NDYNMDUS,0.5117905
HCJYF2QZ,0.09683937
MYGFN2IW,0.05033397
SOGYHWEX,0.16763307
XRDU4PBA,0.16880661
BUGVH4DZ,0.13450243
JNNEZCBB,0.34174502
5FKFGIZC,0.19015615
NUEGYUGH,0.07539507
ABFQUVTA,0.053134613
WMWAQLVG,0.15939802
IYVVBXWR,0.1650621
NREVGZLT,0.102760695
U3BH4IY4,0.8518254
EFMRYVOU,0.4289568
JYP6C5FS,0.50673366
KEPXCN2O,0.053390734
INAKY9RK,0.060552023
CWFCD2XN,0.8411068
DAJT6YYA,0.0659375
XV2WQ7GY,0.05143953
JWVNPODL,0.4821046
H5KVKZQY,0.4378514
HFSJS8WA,0.86016786
JE2Q5DCN,0.05211152
WFGZQVVN,0.40484744
DX8A78IA,0.051754765
LHDE2QJC,0.055412658
27WCHANV,0.28553838
NGDJFWPK,0.021991456
9AFT9Z67,0.047249515
8XMAYA7Z,0.8492202
T5TGKHOM,0.12253565
KNUQEVWC,0.1373616
DIFJFDR7,0.061054472
XKAB9QYG,0.066775836
CU7WX4M2,0.49944064
TUFWHICI,0.84127206
CSUXS6UC,0.055039793
HEUYOQJS,0.051993027
ZXHATVUN,0.100416966
KWR4BJAI,0.12640135
F7RZRQVW,0.05189944
JUJWCYPP,0.021685064
2P8MMC3U,0.48535466
EBV3ROLX,0.048990726
FB33CRMM,0.04989053
8AXBJ3ZN,0.05236192
SZHWFXMQ,0.21606198
NJYNANBT,0.052744046
F2DZBV9E,0.18720305
MWHOTDGD,0.49598572
JKGQ6Q59,0.051837064
4F4UVPIS,0.84079033
KDBEZB4W,0.09430456
4IUEVZR6,0.17292555
CKDLDGBK,0.0846331
BMBMKLO5,0.8339391
L2DWAWQ8,0.8408892
UYXLWIRP,0.05238218
FIIFQK7R,0.09409895
TBMUHP5Y,0.19265433
ACKAWX6A,0.38534057
ZWGMQZGS,0.068167254
NYCJAH9H,0.06237707
3R3Q7LQU,0.9977514
NIBKBT5J,0.20890395
N9TMNZFO,0.09245293
TURJYWRJ,0.09332213
7M579PSP,0.051081438
6WSQZRZD,0.47683504
6P5GXEAY,0.26431867
DIRV6QNM,0.052171428
DKYWNCLE,0.045975212
R4MRAHPP,0.06422273
EKYVSQ5T,0.061659407
N4BRANZJ,0.55694187
BUXRZYW4,0.24696977
A6BSMDIU,0.054752838
G7LVRCOZ,0.099405594
XKWQPGCN,0.26105285
WXCVPZVR,0.05256704
QWT7FVWQ,0.35006636
UESNISUC,0.020368524
U96QQDMA,0.06768663
KGKRLGHN,0.47509778
B48AAWO4,0.070133924
4KDFRJTQ,0.9965084
V99WB3MP,0.11524146
9USF3V2T,0.120761484
8TTBHDWW,0.022275262
44NXV522,0.036781464
GUVTVHVA,0.052097287
FNMYKXQ8,0.12450534
AMM2AUGN,0.05182952
HNBGGECH,0.50456595
IAKCCEQE,0.8347115
TXHYU53A,0.05252394
J9TVCS4P,0.04404748
PQFG7RVU,0.8358497
E4XHEY5M,0.38125873
ZGXJAJHD,0.057835963
SF3U5N9N,0.840402
GQAW8GKJ,0.054431766
BSYAT4Q6,0.8348895
MEMAFSXY,0.052211743
65RFJYZA,0.052888095
SPFVIIHP,0.05774682
7JYEFUQQ,0.07041056
XNZB34YR,0.1260123
WZBGLHSP,0.20465761
87GW5R2B,0.0678265
FEPZABDS,0.052186213
JNF4M6HC,0.022509478
BVCDEFKW,0.8627421
J3ZWSXCO,0.022683622
YBLEGRSE,0.07051331
WTF8P7V8,0.8552476
ABIYRCGE,0.06982759
KNMYXLRC,0.052195203
CFVLZIN7,0.051258765
K47UMJDR,0.86872065
2RDRCURM,0.5561842
N4HKJDBX,0.051778857
WGGRDUJM,0.0969562
6R8SWNWL,0.051028766
MB5EVGMF,0.8474607
4XMAPD2C,0.05196461
B382IJYT,0.056883737
AZIXBJDW,0.2830031
FJSWUU3X,0.2872331
TMB7UW6N,0.84030735
BEGGFDCW,0.15552194
TVJPH4BN,0.81762916
9FSPZ5WG,0.49190935
KOBVJ9DT,0.052487314
2VCDTZKX,0.20742157
JDTSV7UJ,0.37109143
MHVNW7PC,0.99077225
WSGMINXL,0.8423095
BAGZCANC,0.052098267
QU6LRB7T,0.022503044
77MMC3ZJ,0.41432458
HQKV8JZH,0.051540934
RU843WAT,0.17415276
3PRFSYJP,0.05314324
FZR8DAAY,0.42199174
BKBEQ7EH,0.0691647
BMBYJTCF,0.043885358
9F3JS3SS,0.050739318
LNTHB8EC,0.04369139
2NOO8MXG,0.84025395
FVEDRPAS,0.40873513
C4UMWDFD,0.28707975
XMHRUSX7,0.8485388
VJMAGUNE,0.118787095
D3CYVWRZ,0.051785197
3CWZG8YW,0.052462604
7GW8HWJB,0.4141423
JEPSMPY6,0.15009503
BFOWNRPA,0.06381878
J2AGEJWO,0.052222952
ASM8RE94,0.05185377
TLZ5WSBY,0.048902366
SWFQFAFE,0.10176651
FGBY3BM3,0.8370291
CA5MVMTK,0.1714464
76O7BYB3,0.16952011
I8I4UQQ2,0.29184446
8Q4FXOQI,0.09075957
7N8S8RVP,0.04308639
JMNT6HKQ,0.028307876
4AQYP6T4,0.9309917
CCVEYPDT,0.837952
NEZUZXSE,0.05147496
ZYRBHE5X,0.060202707
BTHUEGSL,0.835382
QUVYSJKC,0.4087133
SXNBY7P8,0.023574226
QCWOXVDT,0.5056045
SDBKBFUC,0.02521282
N3HQXP93,0.07594135
FJF2R559,0.0916244
DX2NSTRC,0.6398023
B7S5FXNB,0.08616967
FZNCCJS5,0.9953909
MFWRUU8O,0.035970956
KCKK5NAN,0.56779826
WLY7WNSY,0.84398055
TV7JSWHS,0.05477119
WEFRAEUB,0.13687369
WQKVFKYX,0.5111795
LDCWXFZR,0.1567184
7WYKPTE4,0.98803854
VXJR9OHG,0.051568516
DGBWPXE4,0.05203902
WOBGZCHF,0.45329976
GM5ZLTAD,0.052360877
EEYQ92WM,0.48078033
A9QTKLTQ,0.23436894
EVRYFMM5,0.047958
HZT7GMIB,0.05354959
VQPBAQMK,0.108326375
HFBOEXFJ,0.053056665
MXGYNVZB,0.051818296
M9KP7EQW,0.0727363
M8PSGEVT,0.057448287
8YJWOC4T,0.4654827
W7DPYWKU,0.059768595
HSESPJWF,0.24346629
AUUETMSE,0.33696586
EIBVIG5Z,0.2673943
AHLQFSXG,0.044201963
C6VMEVM9,0.0790913
JGRVWRRF,0.05193113
3EGEKWHW,0.27415374
N4X6DSFX,0.17575161
FKK9S25E,0.05159007
RZTPYTEW,0.1603837
JNEWQFNU,0.1160805
AUQJSUGZ,0.31018293
HUVXAHJI,0.21186456
V4TNVMQA,0.0670343
R9W4YUP6,0.05337444
SJVU6JTU,0.052004714
6Y8QBWPR,0.22006848
LQMX2YPW,0.051981103
JAHLSX5B,0.045476433
79ARKMPK,0.8408897
RCU9KEFC,0.053261712
IGTEJF6Z,0.05274065
MWCTTZKD,0.0517743
CTHTL8KP,0.09344493
BZHHVRK6,0.16671728
VMTNCLZT,0.08672986
QN7EONYV,0.46201384
3M3TQVJB,0.47039905
KRGBGRU4,0.057588276
KD8DRTPQ,0.06743372
OJAHSFEI,0.19436955
A5WDUTPR,0.16544318
LRHVBP6H,0.104785234
G8AFNBV3,0.022506544
G9MPN3TN,0.23433611
NVMUEXZS,0.10149167
KHY39N7W,0.1070295
UDFHXSNF,0.85374844
C4UHSO4M,0.35203436
KF8AQSMN,0.05186657
K72DSIY8,0.42552277
6PQT2YFR,0.053377636
M3X5VR2A,0.03914083
U5M6GKM7,0.1638707
BRYAIT3P,0.07639066
TEVB5SKJ,0.36134267
B8SQBSVB,0.10176586
5VSQVPCD,0.20985737
ARUFAQUG,0.04842769
BSEBPB5B,0.053002343
EQOHOMQT,0.0266581
H65H9VAB,0.09547678
8BFKOWDE,0.83188045
2JVZ5ZND,0.17778784
37UPT2GG,0.07034117
PW4FQ6CY,0.05234582
GWZ4KHC5,0.09526597
X3A32ZZF,0.07579312
CGSBXAKR,0.021663424
7Q42UYDY,0.07220168
9GA7NGKE,0.07036494
G4DBSQT5,0.054420017
XJYQYVGA,0.23271075
84OKFQHS,0.13186559
BX8KYC5S,0.06506296
CHH2S35Z,0.85381716
7XFS9HEX,0.20973913
FBQGRLNV,0.03493538
2TTGLFLQ,0.05124832
2WRIMONC,0.07804582
CJBRGWGN,0.2025193
HANH6YZP,0.14150362
4KPA4YHR,0.48768032
DFPII22O,0.047318693
EJUUMWPQ,0.05299102
NNDUP9EE,0.05266213
CB5TGLCW,0.86377555
EUIWEHP4,0.27256134
IBV4SSPJ,0.052472193
PUXVSVTQ,0.23238471
LCKPRODK,0.124568656
XNRC4VHE,0.07366591
7OK937XC,0.5184145
ZZGRDMI9,0.086528376
5N2Z7YLL,0.022055412
K5EG5AHN,0.052052278
RGMTYHIQ,0.045038845
KR8BXBYI,0.057825886
KCFYYRC4,0.10714531
GHDVHBYI,0.06534635
Z5KN8VUG,0.83564264
GD6KQJZ6,0.03548798
VDU6B9FP,0.065077245
5RBD9D3D,0.05227297
BDQMQUCX,0.101185694
HHAY4EQP,0.82737184
XITEYKTK,0.0226614
A5CGK77N,0.05197843
FQVWNCGS,0.0988885
DMTN958M,0.053033233
CJB3RDDP,0.17385206
M7M3ZD4W,0.052195337
FFH5XEUC,0.517968
DRMDQNWQ,0.05211551
JYKXFWX3,0.044769682
LVFJPUDN,0.04520706
MEKQ7GCG,0.18470296
BSXVJKHS,0.042428922
H6BB5R3Z,0.045196958
RRTQIQJC,0.13027194
JIFBAYCB,0.047854185
AV2JZRVT,0.12362945
3EJZUSRJ,0.052934807
KCPF5JAF,0.021728039
XQKVPKM6,0.39922184
JOCDNXXF,0.23683448
I9WJA6JF,0.06727897
9RSAUUPH,0.046088744
P36MMR7X,0.05664385
CARDYWPM,0.055128828
BCG8TQNU,0.84273624
IVVD5SDI,0.05165755
KHUDKRPY,0.0813553
CZWXZC96,0.052973546
GBDWHKPZ,0.14232294
EM6INKA7,0.05230251
HCFX8ED7,0.06941022
EWVEGMSZ,0.052705467
TLMU4IA9,0.06461909
NHA4TOFK,0.051535986
P3FDRZXZ,0.37936342
HE6MSALD,0.08346008
FJFLVDDU,0.022084668
XKAQ5I8F,0.22707073
R2WQJLUY,0.051841024
ARKM4WXM,0.19104226
N8EGFHYY,0.14571501
EIZWMHTJ,0.09981656
MHXS3PMC,0.05165101
DYXCPZQY,0.83803064
EOFH3KXX,0.06607912
MONOOTVT,0.45549366
YHBKXDXX,0.055332407
VUXK7TAA,0.23006839
CVZBBQVV,0.024951106
2EGUR28K,0.8423047
RZJLGYYY,0.049880847
HAEGBJQZ,0.052217364
LB4UJNDU,0.40663546
UAFJCYPO,0.11489516
6CFWA3NW,0.19371665
9VUKGTAI,0.02141345
WGU24R2Q,0.35531434
NUWD3FAY,0.05231568
2FB8VYNF,0.8280247
G8S5JR7U,0.066181645
E7GADWU6,0.8033587
QGVKWG2W,0.054864038
NRPYAN2I,0.051612437
LB9ZPNBY,0.048703786
KBUU9GTF,0.33335653
KTDHZXB8,0.051027194
CCERCB6H,0.052258324
NMJN8TQV,0.05634107
KHXJYMEI,0.022209965
C72RZOYA,0.051729903
DMJ9T46J,0.06425652
HLWMKRRA,0.84413517
QKFPXRFV,0.025434356
8QZNJIDP,0.2530237
XVPTR2AY,0.031052291
4VX8DC5R,0.45899916
MA8SO4SK,0.07728705
JMPKZWTU,0.09355298
BQL8ZKNW,0.0766224
3W9NM8ZH,0.05205257
ERXQJFCE,0.049022105
DRHQTRDS,0.049384665
JYSJGDDN,0.051522452
XW6BJF7L,0.8545697
MJ27JAKH,0.05489423
QBXUNKWA,0.05202329
NMWZTIEH,0.20290345
CQJBIP99,0.04708402
MGAK3GXZ,0.18665653
L6CSN3BB,0.44404978
WREQBSUI,0.05204162
E2WGCUPA,0.051097836
8M2YTHRZ,0.83748853
F4JEQKNU,0.068973035
3IDP22GW,0.04201839
XAMJRCYU,0.31101805
DTER2R7D,0.47920275
I98Z8HNE,0.8647322
HR5XBJVM,0.1515029
YGZTMGB7,0.83562833
PSBOHVNJ,0.05604054
8QUFXEMA,0.050798174
KMGBZNCA,0.10598544
7ERZDEMI,0.05220761
GNLWEDZP,0.16679704
SPQEDCOU,0.02144289
NSQ4RKNO,0.051781286
DCV7CJDQ,0.18174127
5NYXHRMH,0.4095928
CRCXSST6,0.049209964
ACRPCPRE,0.052300658
DD8T2DRC,0.022183057
52MTEBDZ,0.098381676
P2PWARDS,0.818877
AWAJBXLB,0.05235939
CRA6MEMV,0.05664288
7ASYXE6A,0.17012267
6HBRAE9M,0.8379493
URKOW8RA,0.49167997
MBHGUV56,0.051766783
6BRMRNTO,0.04869064
2QQGUDAK,0.4039743
EDZUZTOB,0.05127964
KWCTLHMC,0.18102643
MPAYJAXN,0.46407348
H3MXHXJO,0.02173569
SQTKLMAI,0.46551925
NBOOLRF5,0.046428725
MBXRFCTT,0.8761659
NMMPZMNA,0.844252
AMW6NJCF,0.38626596
6CHFWCCQ,0.8470534
BSKFYPCC,0.08351391
KGN8GHKZ,0.08607791
HBJBJHOK,0.48584905
IJNW95EO,0.05217053
4N34ZZRA,0.0644516
6WKTEOFZ,0.05241274
FX94RDNW,0.05216421
KS4JBTL6,0.98791796
FJAVTJS7,0.06999799
UPQEVVMU,0.21665955
CRZB4ZGB,0.05479739
JYJRVZTT,0.3133985
KQK8S8CG,0.8546441
JFRO8OTN,0.052117422
2BLTXHSB,0.051813617
BZHZVPKC,0.047414403
GE4VFAJH,0.80876654
MADCDZES,0.05049909
D7YPJDAK,0.027629118
EAVAMG2B,0.043722913
9BJB9WNR,0.43372482
3TLLGKJA,0.27676493
F62R3PGZ,0.024348473
68WEXKVB,0.026124276
JXR5N7CH,0.25200388
L7I6EJMW,0.18866064
TRILX8QT,0.057893414
CQSTKDUX,0.06716874
AQKGFEZB,0.18413888
SAVZ56EA,0.067781314
VGRHH5BK,0.05172734
GTCDNMBF,0.25484416
XVMJMPCD,0.05157449
CKFQQNDA,0.02078382
QDHHEHWA,0.10364053
H6SXNKC7,0.07341664
E2JAMLQP,0.052053384
XZMGB5FR,0.46596968
EMABPFPH,0.0522827
KBGBNFWA,0.99096584
IGFPECKT,0.071405604
KQUOKKT7,0.04851363
RBOQSGHA,0.08680569
X22A8KUZ,0.45607516
WB2SVZPT,0.8031296
DIFQVALO,0.48573774
QHHZBBMU,0.8358871
SJT5VHTP,0.3467433
O9FMB7MX,0.05154448
LDCJ5GBW,0.05225478
MOSXMCCN,0.8385106
FX3L4S6Z,0.17806715
HCCSVCEP,0.023820331
FDZXYMRH,0.3024323
LXEQHH2D,0.047786333
6HA3NXDS,0.09438598
68PYT3CF,0.051872447
VE4UYZTU,0.22832146
FRDT2DBR,0.11825904
GSD6VHA2,0.022144116
AMKSWFDH,0.20365061
XRYP3VYK,0.29342964
XIFVSSV6,0.051447313
W4RJBEBS,0.26950577
5SUTW9QL,0.04944689
FAHIFIFF,0.1067649
4ZR2TMOA,0.052378424
EZBSYWQU,0.06835445
FSCMUMLE,0.051475976
2LSC8W9Z,0.82466435
6RPGHRCA,0.053040396
CDX3MIHD,0.097666666
KJJHZMNJ,0.06098394
HABY38BN,0.30520317
X5ELUSJE,0.16247046
ZJTTQEEL,0.43030593
MHUC5RGD,0.30318305
NCWSS9X9,0.15892749
IMNXDL3Z,0.843487
BTXMKNZR,0.11483786
RXY2YNXP,0.051475234
MWBFFQS8,0.10899706
XRQHD9HF,0.593063
JDCPVCYR,0.05239541
8SKL8H7A,0.070773125
JYNRYFMJ,0.097593874
LBEENGGK,0.22322127
6CP6PTHP,0.4409402
JZPNE5IC,0.05176774
EXG8YGY8,0.13917992
G9IKZ7ZM,0.047294527
NRFCEPWB,0.15850143
KIO6ET4Y,0.055037074
C2V7HUFW,0.29208332
JMQ8HXVX,0.16300096
DZHFMHDP,0.06877953
DJYJX2LQ,0.05497526
DZXQUWMJ,0.4679503
B9PYFTEG,0.807523
BYZM6IJU,0.040949985
OX8QRYTC,0.04423992
DPRMUEJH,0.051194586
F7VJVTPC,0.06822202
FBFSXNKI,0.058518
NDJKC9JU,0.067204535
GXCMF6SK,0.07403083
MZKVMMS4,0.052991252
5CKXZQV6,0.31528753
BVVTQ46L,0.28979215
XYBBBVVF,0.8411472
LKJUDPFW,0.8397672
FIBAXTSJ,0.3371784
PX4ZNEC8,0.099872746
PASZ3TZA,0.052898727
56JJFDR2,0.044941556
DAUEAXV9,0.17684267
GT3SHMCU,0.25130546
JMWTNUDB,0.053003296
VWAFGRYE,0.05135984
IZOUQCSK,0.47526813
25OTR6YQ,0.04630693
6CCREH8G,0.06505917
B7D5YXOD,0.4526281
VV4TJS8A,0.52813995
KHSDJXWT,0.05251116
YRNP87NE,0.8390825
6WKPH9E9,0.094100565
JQSXEBGA,0.09649107
DLGVXWHS,0.057683125
K75U5YXV,0.052452654
GODZSYEN,0.23419815
D4WQ5JRA,0.0868228
8W387TWK,0.40516573
F4KMX5QM,0.16323292
NPYQKCC5,0.059931822
Z7XYQHLH,0.04509543
JCYZJMYR,0.043746807
9HPHCGHS,0.05253473
AG8YSH4M,0.08112454
DAZOP4BA,0.053679615
CV8IK8X9,0.052342523
TWNNJKBX,0.5041213
3WBWV7EX,0.052388947
NUKBFHG8,0.11786281
FPQKCEDO,0.2412471
AYHPAVUH,0.18158944
IYNZOF6K,0.0548681
8JGJ8TVA,0.8494495
BGGHCJ2P,0.8362987
29PCFKCG,0.02222561
VYSFNL5P,0.25396082
DPGKPM5P,0.055047393
N9VIFMHZ,0.48570612
FJHKOSSH,0.36618
BM7QTWXD,0.37297115
JEAWZGY5,0.48678583
AMXVPAQW,0.05609833
6NPMVNPP,0.17393833
V6KDRPBY,0.18867218
B4MCCVVO,0.84333533
69XKCPBC,0.04093249
YCBHDT5P,0.07656939
VCGGAILJ,0.846268
YENZ8DFZ,0.0511445
ZRXFGXH6,0.32341528
ZUSVDUE3,0.052136265
Q4GJCUZP,0.049658883
HVPZITBN,0.8516127
F9BRWDRG,0.42466098
DG5XRYOJ,0.06688487
F2GGTCD2,0.86788636
APW7EQTP,0.9865191
T9RBWPTW,0.05278654
TUVMYNMQ,0.06969092
XYFX5WQL,0.054481998
WDRGMKSE,0.18781126
FEUQUMOI,0.16343948
7HXMUQTC,0.043880362
EYWCWLXM,0.22991079
FMNZQTSX,0.25459868
BALUUQAP,0.19895166
6CET7BJA,0.067599356
SZGF26YZ,0.84394586
PBYPIG2U,0.39336804
HS2MGMPK,0.8175722
PEYRJZQS,0.46761185
UWRBD62Q,0.082947336
C5JNWH79,0.05174557
J3NTGAHU,0.17975387
PXJSBUVP,0.85755056
3KE3EEGT,0.1629106
YH7DFAZY,0.053053487
HDOSTZHZ,0.08255039
BNFYTZMZ,0.12364144
2RJYTKGU,0.32709152
ANHPQKSA,0.04483439
NKDVIVLJ,0.35887203
3QGPNTBL,0.34557667
P72BNE2P,0.19044314
ZJG2HC8M,0.05189161
BEWTRHJ7,0.05198575
CNXM8JVN,0.13442957
H7JTSSBU,0.07482134
VXWWRDEP,0.051782418
BBWDVHAS,0.057841003
QWDRBX9N,0.49668306
YXE7PFNK,0.051822722
EQT5X3B5,0.052245438
QPTX8DTC,0.14604819
AUYCFK9W,0.04947011
MUJZNZES,0.04165576
9ASTPH95,0.27643725
EATSKUUH,0.029393207
EEEZMHXQ,0.053636737
FGCP2LEE,0.053131856
BDJWIXPB,0.060642496
LV9HNTOO,0.052198417
AID8MGQG,0.11133409
LW8F5VYJ,0.021995526
VKZHTVNE,0.049718298
AENWPXT6,0.18257734
CVTRZN5P,0.8435873
2MXUF8MT,0.093727596
HEKVEQXU,0.4700246
IZKSKMWB,0.25040227
FK39K5PH,0.20891215
2QHTYUYB,0.052099463
FPRSBK89,0.99302095
5S2GPQID,0.06247734
GACQR6R7,0.86504805
ULZYVWRZ,0.06566471
WAL6YFUQ,0.05192782
PN54KVRS,0.09030422
AA8IYUDI,0.553911
KF4WHA9U,0.051256105
4WORCJX4,0.09369077
TKACKRFV,0.051411245
PK6MDGNH,0.09926872
KFYJV3SS,0.8438861
GEORLUUU,0.051586915
7KHBEGWB,0.19245097
RYD8SLEN,0.05565986
XQ2BEXRO,0.33600485
HJ86CW9Y,0.051926177
CYLS7DNT,0.05605486
KFSQV3NH,0.057375066
FRKGHCPT,0.12797897
KYKABEVM,0.83967924
SBPE4Z8O,0.024539696
JMPMFHLR,0.31350082
9VQKLCKW,0.07343956
DEST8WJ5,0.046646938
HACPPGDE,0.052003555
J3UEGWVQ,0.05208896
UTOCTDD5,0.051344622
DEY4KFJ3,0.06699539
EZXR3YIW,0.05230432
FQAYKMRO,0.11398831
5DHQATXW,0.49660224
C2TUXPA9,0.0531772
JPD7UBBZ,0.15425116
ERGDS55B,0.051694587
IAJXAQFH,0.8417008
8HGBLWXR,0.052137863
TU6A6AMH,0.3535122
CR8X248E,0.22663437
